tweet_id,review_text,hs,m_hs,annotation_id,created_at,updated_at,lead_time,phase,annotator_name,source
1454202080219090944,@TwitterUser Hier wird auch dir geholfen ;),0,0,580,2022-03-02 16:39:14,2022-03-02T16:39:14.742230Z,5.073,2.2,4,gmhp7k
1362845595254332928,@TwitterUser Sind Sie sich da sicher? Bildung ist wohl immer die Lösung für alles. Der Täter von Hanau hat Abitur gemacht und an der Uni Bayreuth zum Diplom studiert. War das nicht genug Bildung?,0,0,579,2022-03-02 16:39:08,2022-03-02T16:39:08.929279Z,22.884,2.2,4,gmhp7k
1481186485160325120,"@TwitterUser Tragisch, wenn man sein ganzes Leben nach Dingen ausrichtet, die man letztendlich nicht einmal versteht.",0,0,578,2022-03-02 16:38:45,2022-03-02T16:38:45.217159Z,567.247,2.2,4,gmhp7k
1478012829684879104,@TwitterUser ich spreche kein türkisch,0,0,371,2022-02-26 08:48:43,2022-02-26T08:48:43.178883Z,10.377,2.2,2,gmhp7k
1481253612105966080,"@TwitterUser Ängste von Wohlstandskindern, die weder die Natur noch die Grundsätze der menschlichen Existenz verstehen, weil sie die mediale Rhetorik nicht wirklich hinterfragen.",0,0,370,2022-02-26 08:48:32,2022-02-26T08:48:32.402897Z,19.0,2.2,2,gmhp7k
1481315684126793984,"@TwitterUser Himmel, wie peinlich... 🙄",0,0,369,2022-02-26 08:48:12,2022-02-26T08:48:12.989312Z,5.557,2.2,2,gmhp7k
1127117572032409984,"@TwitterUser Wir waren Könige und Scheisse, neger",1,0,367,2022-02-26 08:47:47,2022-02-26T08:47:47.697187Z,9.656,2.2,2,gmhp7k
1473661765103803904,@TwitterUser Vielleicht habe ich Dich falsch verstanden. Wie nochmal haben die Kolonialisten die Bürgerkriege in Afrika verursacht?,0,0,366,2022-02-26 08:47:37,2022-02-26T08:47:37.667242Z,25.29,2.2,2,gmhp7k
1482338882221978112,Der Typ ist einfach nur ein Psycho.,1,0,365,2022-02-26 08:47:11,2022-02-26T08:47:11.943503Z,10.223,2.2,2,gmhp7k
1102278543449473024,@TwitterUser Diese Verbrecher sollen doch in ihrem gelobten Land verrecken!!!,1,0,364,2022-02-26 08:47:00,2022-02-26T08:47:00.917386Z,6.223,2.2,2,10.1016/j.osnem.2020.100071
1476562881244192769,@TwitterUser bg sogar bro code regel 1 du hure,1,0,363,2022-02-26 08:46:54,2022-02-26T08:46:54.251357Z,22.286,2.2,2,gmhp7k
1481360402881655040,"@TwitterUser Dumm ist wer Dummes  von sich gibt - und unsagbar dumm ist wer dumme, grüne Ideologie wiederkäut- ich danke all meinen Vorfahren für Ihren Mut - ich hab weitergemacht in dieser Tradition mit 3 Kindern, die zusammen mit meiner Frau mein ganzes  Leben sind …",1,0,362,2022-02-26 08:46:31,2022-02-26T08:46:31.479134Z,65.689,2.2,2,gmhp7k
1460156449766756096,@TwitterUser Dann darf ich den auch abholzen wenn er mir gehört.,0,0,361,2022-02-26 08:45:24,2022-02-26T08:45:24.948104Z,12.802,2.2,2,gmhp7k
1458428024232235008,@TwitterUser Wir werden von h ampelmännerinnen regiert.,0,0,359,2022-02-26 08:44:59,2022-02-26T08:44:59.787134Z,18.385,2.2,2,gmhp7k
1476255432213770244,@TwitterUser lieber ficken,0,0,358,2022-02-26 08:44:40,2022-02-26T08:44:40.873411Z,12.093,2.2,2,gmhp7k
1094925760115208196,"@TwitterUser Alle Abschieben,haben hier nichts zu suchen diese Frauen-Unterdrücker!!!",1,0,357,2022-02-26 08:44:28,2022-02-26T08:44:28.272437Z,10.839,2.2,2,10.1016/j.osnem.2020.100071
1126179859884125952,"Ein Rapper, der in seinen Texten hauptsächlich misogyne scheiße von sich gibt und sich als misogynes Arschloch insz…",1,0,356,2022-02-26 08:44:16,2022-02-26T08:44:16.868964Z,16.996,2.2,2,gmhp7k
1126035504527548032,Scheiss GEISTERRADLER!!🤮🤢😡,1,0,355,2022-02-26 08:43:59,2022-02-26T08:43:59.258215Z,58.277,2.2,2,gmhp7k
1483339250070429952,Putin bräuchte doch bloß ein paar muslimische Kämpfer aus dem Kaukasus nach Deutschland schicken. Unsere Politiker würden sich vor Freude in die Hose machen angesichts dieser Vielfalt.,1,0,354,2022-02-26 08:43:00,2022-02-26T08:43:00.380435Z,19.667,2.2,2,gmhp7k
1472261180420985088,"@TwitterUser Die behauptet haben, dass es zwei Geschlechter gibt.",0,0,353,2022-02-26 08:42:40,2022-02-26T08:42:40.175308Z,14.991,2.2,2,gmhp7k
1477267996515127040,"@TwitterUser ja, werd ich machen",0,0,352,2022-02-26 08:42:24,2022-02-26T08:42:24.615167Z,3.147,2.2,2,gmhp7k
1471795156047258112,"🤡 ""Regulierter Zugriff auf Kommunikation ist keine Zensur"" 🤡",0,0,351,2022-02-26 08:42:20,2022-02-26T08:42:20.884544Z,8.993,2.2,2,gmhp7k
1464875640323198976,"jetzt fängt diese ""jingle bells"" und ""white christmas"" scheisze wieder an.",0,0,350,2022-02-26 08:42:11,2022-02-26T08:42:11.267519Z,6.994,2.2,2,gmhp7k
1283049114213723904,@TwitterUser Ist Rüdiger Hoffmann ein Hurensohn? War nur ne Frage ;),1,0,349,2022-02-26 08:42:03,2022-02-26T08:42:03.675916Z,9.811,2.2,2,gmhp7k
1480791874713518080,@TwitterUser Diese armen Menschen,0,0,347,2022-02-26 08:41:41,2022-02-26T08:41:41.471891Z,5.657,2.2,2,gmhp7k
1482410241341932032,@TwitterUser Recht und Unrecht sind subjektiv.,0,0,345,2022-02-26 08:41:21,2022-02-26T08:41:21.668185Z,7.921,2.2,2,gmhp7k
1381258068143525888,@TwitterUser Läuft ja bestens in China und Russland. Spacken.,1,0,343,2022-02-26 08:40:39,2022-02-26T08:40:39.645079Z,14.878,2.2,2,gmhp7k
1441020066120805888,@TwitterUser Nein in ottobrunn ist das Treffen bereits um 0500 Uhr.,0,0,342,2022-02-26 08:40:24,2022-02-26T08:40:24.212305Z,10.577,2.2,2,gmhp7k
1468667239662596096,da hat sich ukraine wie polen damals verkalkuliert,0,0,341,2022-02-26 08:40:13,2022-02-26T08:40:13.201410Z,8.868,2.2,2,gmhp7k
1438524929876451072,@TwitterUser Ich finde Weißrussland ist für euch ein sehr schönes Reiseziel mit dem Fahrrad.,1,0,339,2022-02-26 08:38:41,2022-02-26T08:38:41.077909Z,14.798,2.2,2,gmhp7k
1478654789764461056,@TwitterUser Das ist ja gerade die Doppelmoral. PoC dürfen unsere Kultur vereinnahmen wie sie wollen. Umgekehrt sei das aber Rassismus.,1,0,338,2022-02-26 08:38:25,2022-02-26T08:38:25.853236Z,46.992,2.2,2,gmhp7k
1476254111796547590,@TwitterUser Danke fotze,1,1,337,2022-02-26 08:37:38,2022-02-26T08:37:38.365727Z,6.272,2.2,2,gmhp7k
1110841960942788992,@TwitterUser Danke dafür Axel Voss,0,0,336,2022-02-26 08:37:31,2022-02-26T08:37:31.669365Z,7.875,2.2,2,gmhp7k
1425572028397071872,@TwitterUser Die Currywurst ist ein Instrument zur Unterdrückung aller Frauen. Erfunden wurde sie vom weißen Patriarchat.,0,0,335,2022-02-26 08:37:23,2022-02-26T08:37:23.344973Z,49.776,2.2,2,gmhp7k
hasoc_de_99,"@TwitterUser ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",1,0,334,2022-02-26 08:36:33,2022-02-26T08:36:33.042463Z,38.798,2.2,2,hasoc_2019
1476465884323618825,@TwitterUser Erklärt den Traum.Die Angst vergessen zu werden so eine Bitch,1,1,333,2022-02-26 08:35:53,2022-02-26T08:35:53.748460Z,202.432,2.2,2,gmhp7k
1482808679170727936,"@TwitterUser Die ""Rechte""  ist vielfach marktwirtschaftlich orientiert und interessiert sich daher nicht für die Höhe der Löhne die Arbeitnehmer und Arbeitgeber untereinander aushandeln.",0,0,332,2022-02-26 08:32:30,2022-02-26T08:32:30.340805Z,11.613,2.2,2,gmhp7k
1216314158674784000,"@TwitterUser Coole Show, muss ich mir auch mal ansehen.",0,0,331,2022-02-26 08:32:18,2022-02-26T08:32:18.237958Z,7.804,2.2,2,gmhp7k
1433886698144928000,@TwitterUser Ich bringe noch Ochs und esel mit,0,0,330,2022-02-26 08:32:09,2022-02-26T08:32:09.959020Z,6.704,2.2,2,gmhp7k
1339917823188020992,"@TwitterUser Hallo weißer cis-Mann. Danke, dass du uns deinen Standpunkt mansplainst.",0,0,329,2022-02-26 08:32:02,2022-02-26T08:32:02.125444Z,283.269,2.2,2,gmhp7k
1392593165073456896,@TwitterUser Braun und rot sind der Demokratien Tod,1,0,327,2022-02-26 08:25:27,2022-02-26T08:25:27.264401Z,12.448,2.2,2,gmhp7k
1260871305718530048,"@TwitterUser Wo sind die PoC-Virologinnen die uns erklären, dass das Virus vom weißen Mann verbreitet wird um marginalisierte Person*innen zu unterdrücken?",1,0,326,2022-02-26 08:25:14,2022-02-26T08:25:14.386173Z,27.252,2.2,2,gmhp7k
1482048888060228096,@TwitterUser Geht scheissen sagt der Wiener,0,0,325,2022-02-26 08:24:46,2022-02-26T08:24:46.727764Z,30.983,2.2,2,gmhp7k
1454202080219090944,@TwitterUser Hier wird auch dir geholfen ;),0,0,324,2022-02-26 08:24:15,2022-02-26T08:24:15.145722Z,10.399,2.2,2,gmhp7k
1362845595254332928,@TwitterUser Sind Sie sich da sicher? Bildung ist wohl immer die Lösung für alles. Der Täter von Hanau hat Abitur gemacht und an der Uni Bayreuth zum Diplom studiert. War das nicht genug Bildung?,0,0,323,2022-02-26 08:24:04,2022-02-26T08:24:04.308650Z,33.404,2.2,2,gmhp7k
1481186485160325120,"@TwitterUser Tragisch, wenn man sein ganzes Leben nach Dingen ausrichtet, die man letztendlich nicht einmal versteht.",0,0,322,2022-02-26 08:23:29,2022-02-26T08:23:29.904924Z,21.18,2.2,2,gmhp7k
1478012829684879104,@TwitterUser ich spreche kein türkisch,0,0,472,2022-03-01 12:21:37,2022-03-01T12:21:37.204651Z,5.236,2.2,1,gmhp7k
1481253612105966080,"@TwitterUser Ängste von Wohlstandskindern, die weder die Natur noch die Grundsätze der menschlichen Existenz verstehen, weil sie die mediale Rhetorik nicht wirklich hinterfragen.",0,0,471,2022-03-01 12:21:31,2022-03-01T12:21:31.241411Z,9.365,2.2,1,gmhp7k
1481315684126793984,"@TwitterUser Himmel, wie peinlich... 🙄",0,0,470,2022-03-01 12:21:21,2022-03-01T12:21:21.285513Z,3.321,2.2,1,gmhp7k
1127117572032409984,"@TwitterUser Wir waren Könige und Scheisse, neger",1,0,468,2022-03-01 12:21:09,2022-03-01T12:21:09.817009Z,8.821,2.2,1,gmhp7k
1473661765103803904,@TwitterUser Vielleicht habe ich Dich falsch verstanden. Wie nochmal haben die Kolonialisten die Bürgerkriege in Afrika verursacht?,0,0,467,2022-03-01 12:21:00,2022-03-01T12:21:00.457300Z,13.088,2.2,1,gmhp7k
1482338882221978112,Der Typ ist einfach nur ein Psycho.,1,0,466,2022-03-01 12:20:46,2022-03-01T12:20:46.965824Z,6.923,2.2,1,gmhp7k
1102278543449473024,@TwitterUser Diese Verbrecher sollen doch in ihrem gelobten Land verrecken!!!,1,0,465,2022-03-01 12:20:38,2022-03-01T12:20:38.737714Z,6.552,2.2,1,10.1016/j.osnem.2020.100071
1476562881244192769,@TwitterUser bg sogar bro code regel 1 du hure,1,1,464,2022-03-01 12:20:31,2022-03-01T12:20:31.683032Z,43.726,2.2,1,gmhp7k
1481360402881655040,"@TwitterUser Dumm ist wer Dummes  von sich gibt - und unsagbar dumm ist wer dumme, grüne Ideologie wiederkäut- ich danke all meinen Vorfahren für Ihren Mut - ich hab weitergemacht in dieser Tradition mit 3 Kindern, die zusammen mit meiner Frau mein ganzes  Leben sind …",1,0,463,2022-03-01 12:19:47,2022-03-01T12:19:47.160117Z,16.298,2.2,1,gmhp7k
1460156449766756096,@TwitterUser Dann darf ich den auch abholzen wenn er mir gehört.,0,0,462,2022-03-01 12:19:30,2022-03-01T12:19:30.271073Z,6.221,2.2,1,gmhp7k
1458428024232235008,@TwitterUser Wir werden von h ampelmännerinnen regiert.,0,0,460,2022-03-01 12:19:14,2022-03-01T12:19:14.463127Z,9.511,2.2,1,gmhp7k
1476255432213770244,@TwitterUser lieber ficken,0,0,459,2022-03-01 12:19:03,2022-03-01T12:19:03.980348Z,3.94,2.2,1,gmhp7k
1094925760115208196,"@TwitterUser Alle Abschieben,haben hier nichts zu suchen diese Frauen-Unterdrücker!!!",1,0,458,2022-03-01 12:18:59,2022-03-01T12:18:59.581647Z,16.639,2.2,1,10.1016/j.osnem.2020.100071
1126179859884125952,"Ein Rapper, der in seinen Texten hauptsächlich misogyne scheiße von sich gibt und sich als misogynes Arschloch insz…",1,0,457,2022-03-01 12:18:42,2022-03-01T12:18:42.465534Z,19.378,2.2,1,gmhp7k
1126035504527548032,Scheiss GEISTERRADLER!!🤮🤢😡,1,0,456,2022-03-01 12:18:22,2022-03-01T12:18:22.602992Z,37.404,2.2,1,gmhp7k
1483339250070429952,Putin bräuchte doch bloß ein paar muslimische Kämpfer aus dem Kaukasus nach Deutschland schicken. Unsere Politiker würden sich vor Freude in die Hose machen angesichts dieser Vielfalt.,1,0,455,2022-03-01 12:17:44,2022-03-01T12:17:44.710595Z,12.8,2.2,1,gmhp7k
1472261180420985088,"@TwitterUser Die behauptet haben, dass es zwei Geschlechter gibt.",0,0,454,2022-03-01 12:17:31,2022-03-01T12:17:31.142234Z,5.224,2.2,1,gmhp7k
1477267996515127040,"@TwitterUser ja, werd ich machen",0,0,453,2022-03-01 12:17:25,2022-03-01T12:17:25.062925Z,3.177,2.2,1,gmhp7k
1471795156047258112,"🤡 ""Regulierter Zugriff auf Kommunikation ist keine Zensur"" 🤡",0,0,452,2022-03-01 12:17:21,2022-03-01T12:17:21.214310Z,8.224,2.2,1,gmhp7k
1464875640323198976,"jetzt fängt diese ""jingle bells"" und ""white christmas"" scheisze wieder an.",0,0,451,2022-03-01 12:17:12,2022-03-01T12:17:12.233484Z,8.029,2.2,1,gmhp7k
1283049114213723904,@TwitterUser Ist Rüdiger Hoffmann ein Hurensohn? War nur ne Frage ;),1,0,450,2022-03-01 12:17:03,2022-03-01T12:17:03.579130Z,18.529,2.2,1,gmhp7k
1480791874713518080,@TwitterUser Diese armen Menschen,0,0,448,2022-03-01 12:16:34,2022-03-01T12:16:34.168902Z,2.332,2.2,1,gmhp7k
1482410241341932032,@TwitterUser Recht und Unrecht sind subjektiv.,0,0,446,2022-03-01 12:16:18,2022-03-01T12:16:18.583424Z,5.543,2.2,1,gmhp7k
1381258068143525888,@TwitterUser Läuft ja bestens in China und Russland. Spacken.,1,0,444,2022-03-01 12:15:29,2022-03-01T12:15:29.216105Z,7.309,2.2,1,gmhp7k
1441020066120805888,@TwitterUser Nein in ottobrunn ist das Treffen bereits um 0500 Uhr.,0,0,443,2022-03-01 12:15:20,2022-03-01T12:15:20.831808Z,4.878,2.2,1,gmhp7k
1468667239662596096,da hat sich ukraine wie polen damals verkalkuliert,0,0,442,2022-03-01 12:15:15,2022-03-01T12:15:15.415123Z,7.448,2.2,1,gmhp7k
1438524929876451072,@TwitterUser Ich finde Weißrussland ist für euch ein sehr schönes Reiseziel mit dem Fahrrad.,0,0,440,2022-03-01 12:14:56,2022-03-01T12:14:56.392334Z,10.238,2.2,1,gmhp7k
1478654789764461056,@TwitterUser Das ist ja gerade die Doppelmoral. PoC dürfen unsere Kultur vereinnahmen wie sie wollen. Umgekehrt sei das aber Rassismus.,1,0,439,2022-03-01 12:14:45,2022-03-01T12:14:45.730020Z,12.865,2.2,1,gmhp7k
1476254111796547590,@TwitterUser Danke fotze,1,1,438,2022-03-01 12:14:31,2022-03-01T12:14:31.943594Z,24.763,2.2,1,gmhp7k
1110841960942788992,@TwitterUser Danke dafür Axel Voss,0,0,437,2022-03-01 12:14:06,2022-03-01T12:14:06.641526Z,5.659,2.2,1,gmhp7k
1425572028397071872,@TwitterUser Die Currywurst ist ein Instrument zur Unterdrückung aller Frauen. Erfunden wurde sie vom weißen Patriarchat.,0,0,436,2022-03-01 12:14:00,2022-03-01T12:14:00.132786Z,143.071,2.2,1,gmhp7k
hasoc_de_99,"@TwitterUser ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",1,0,435,2022-03-01 12:11:36,2022-03-01T12:11:36.311009Z,23.464,2.2,1,hasoc_2019
1476465884323618825,@TwitterUser Erklärt den Traum.Die Angst vergessen zu werden so eine Bitch,0,0,434,2022-03-01 12:11:12,2022-03-01T12:11:12.011360Z,35.074,2.2,1,gmhp7k
1482808679170727936,"@TwitterUser Die ""Rechte""  ist vielfach marktwirtschaftlich orientiert und interessiert sich daher nicht für die Höhe der Löhne die Arbeitnehmer und Arbeitgeber untereinander aushandeln.",0,0,433,2022-03-01 12:10:35,2022-03-01T12:10:35.836165Z,8.767,2.2,1,gmhp7k
1216314158674784000,"@TwitterUser Coole Show, muss ich mir auch mal ansehen.",0,0,432,2022-03-01 12:10:26,2022-03-01T12:10:26.631119Z,3.775,2.2,1,gmhp7k
1433886698144928000,@TwitterUser Ich bringe noch Ochs und esel mit,0,0,431,2022-03-01 12:10:21,2022-03-01T12:10:21.739023Z,4.125,2.2,1,gmhp7k
1339917823188020992,"@TwitterUser Hallo weißer cis-Mann. Danke, dass du uns deinen Standpunkt mansplainst.",0,0,430,2022-03-01 12:10:17,2022-03-01T12:10:17.175029Z,7.261,2.2,1,gmhp7k
1392593165073456896,@TwitterUser Braun und rot sind der Demokratien Tod,0,0,428,2022-03-01 12:10:04,2022-03-01T12:10:04.337532Z,16.223,2.2,1,gmhp7k
1260871305718530048,"@TwitterUser Wo sind die PoC-Virologinnen die uns erklären, dass das Virus vom weißen Mann verbreitet wird um marginalisierte Person*innen zu unterdrücken?",1,1,427,2022-03-01 12:09:47,2022-03-01T12:09:47.515778Z,235.583,2.2,1,gmhp7k
1482048888060228096,@TwitterUser Geht scheissen sagt der Wiener,0,0,426,2022-03-01 12:05:50,2022-03-01T12:05:50.851209Z,11.58,2.2,1,gmhp7k
1454202080219090944,@TwitterUser Hier wird auch dir geholfen ;),0,0,425,2022-03-01 12:05:38,2022-03-01T12:05:38.749929Z,4.877,2.2,1,gmhp7k
1362845595254332928,@TwitterUser Sind Sie sich da sicher? Bildung ist wohl immer die Lösung für alles. Der Täter von Hanau hat Abitur gemacht und an der Uni Bayreuth zum Diplom studiert. War das nicht genug Bildung?,0,0,424,2022-03-01 12:05:33,2022-03-01T12:05:33.101699Z,17.132,2.2,1,gmhp7k
1481186485160325120,"@TwitterUser Tragisch, wenn man sein ganzes Leben nach Dingen ausrichtet, die man letztendlich nicht einmal versteht.",0,0,423,2022-03-01 12:05:15,2022-03-01T12:05:15.377641Z,13.108,2.2,1,gmhp7k
1472261180420985088,"@TwitterUser Die behauptet haben, dass es zwei Geschlechter gibt.",0,0,504,2022-03-02 07:02:46,2022-03-03T10:31:01.269502Z,206.191,2.2,5,gmhp7k
1392593165073456896,@TwitterUser Braun und rot sind der Demokratien Tod,0,0,478,2022-03-02 06:59:04,2022-03-03T10:29:54.829064Z,139.745,2.2,5,gmhp7k
1478012829684879104,@TwitterUser ich spreche kein türkisch,0,0,522,2022-03-02 07:05:27,2022-03-02T07:05:27.093031Z,2.185,2.2,5,gmhp7k
1481253612105966080,"@TwitterUser Ängste von Wohlstandskindern, die weder die Natur noch die Grundsätze der menschlichen Existenz verstehen, weil sie die mediale Rhetorik nicht wirklich hinterfragen.",0,0,521,2022-03-02 07:05:24,2022-03-02T07:05:24.389372Z,11.186,2.2,5,gmhp7k
1481315684126793984,"@TwitterUser Himmel, wie peinlich... 🙄",0,0,520,2022-03-02 07:05:12,2022-03-02T07:05:12.019441Z,5.265,2.2,5,gmhp7k
1127117572032409984,"@TwitterUser Wir waren Könige und Scheisse, neger",1,0,518,2022-03-02 07:05:00,2022-03-02T07:05:00.905783Z,6.523,2.2,5,gmhp7k
1473661765103803904,@TwitterUser Vielleicht habe ich Dich falsch verstanden. Wie nochmal haben die Kolonialisten die Bürgerkriege in Afrika verursacht?,0,0,517,2022-03-02 07:04:53,2022-03-02T07:04:53.853125Z,8.773,2.2,5,gmhp7k
1482338882221978112,Der Typ ist einfach nur ein Psycho.,1,0,516,2022-03-02 07:04:44,2022-03-02T07:04:44.577490Z,5.572,2.2,5,gmhp7k
1102278543449473024,@TwitterUser Diese Verbrecher sollen doch in ihrem gelobten Land verrecken!!!,1,0,515,2022-03-02 07:04:38,2022-03-02T07:04:38.362878Z,7.49,2.2,5,10.1016/j.osnem.2020.100071
1476562881244192769,@TwitterUser bg sogar bro code regel 1 du hure,1,0,514,2022-03-02 07:04:30,2022-03-02T07:04:30.280120Z,11.86,2.2,5,gmhp7k
1481360402881655040,"@TwitterUser Dumm ist wer Dummes  von sich gibt - und unsagbar dumm ist wer dumme, grüne Ideologie wiederkäut- ich danke all meinen Vorfahren für Ihren Mut - ich hab weitergemacht in dieser Tradition mit 3 Kindern, die zusammen mit meiner Frau mein ganzes  Leben sind …",1,0,513,2022-03-02 07:04:17,2022-03-02T07:04:17.949350Z,28.762,2.2,5,gmhp7k
1460156449766756096,@TwitterUser Dann darf ich den auch abholzen wenn er mir gehört.,0,0,512,2022-03-02 07:03:48,2022-03-02T07:03:48.088674Z,4.501,2.2,5,gmhp7k
1458428024232235008,@TwitterUser Wir werden von h ampelmännerinnen regiert.,1,0,510,2022-03-02 07:03:35,2022-03-02T07:03:35.742066Z,7.342,2.2,5,gmhp7k
1476255432213770244,@TwitterUser lieber ficken,0,0,509,2022-03-02 07:03:27,2022-03-02T07:03:27.784094Z,4.211,2.2,5,gmhp7k
1094925760115208196,"@TwitterUser Alle Abschieben,haben hier nichts zu suchen diese Frauen-Unterdrücker!!!",1,0,508,2022-03-02 07:03:22,2022-03-02T07:03:22.967739Z,8.509,2.2,5,10.1016/j.osnem.2020.100071
1126179859884125952,"Ein Rapper, der in seinen Texten hauptsächlich misogyne scheiße von sich gibt und sich als misogynes Arschloch insz…",1,0,507,2022-03-02 07:03:13,2022-03-02T07:03:13.587936Z,8.191,2.2,5,gmhp7k
1126035504527548032,Scheiss GEISTERRADLER!!🤮🤢😡,1,0,506,2022-03-02 07:03:04,2022-03-02T07:03:04.863650Z,5.724,2.2,5,gmhp7k
1483339250070429952,Putin bräuchte doch bloß ein paar muslimische Kämpfer aus dem Kaukasus nach Deutschland schicken. Unsere Politiker würden sich vor Freude in die Hose machen angesichts dieser Vielfalt.,1,0,505,2022-03-02 07:02:58,2022-03-02T07:02:58.569025Z,11.421,2.2,5,gmhp7k
1477267996515127040,"@TwitterUser ja, werd ich machen",0,0,503,2022-03-02 07:02:38,2022-03-02T07:02:38.014139Z,2.354,2.2,5,gmhp7k
1471795156047258112,"🤡 ""Regulierter Zugriff auf Kommunikation ist keine Zensur"" 🤡",0,0,502,2022-03-02 07:02:35,2022-03-02T07:02:35.114595Z,5.471,2.2,5,gmhp7k
1464875640323198976,"jetzt fängt diese ""jingle bells"" und ""white christmas"" scheisze wieder an.",1,0,501,2022-03-02 07:02:29,2022-03-02T07:02:29.023268Z,11.777,2.2,5,gmhp7k
1283049114213723904,@TwitterUser Ist Rüdiger Hoffmann ein Hurensohn? War nur ne Frage ;),1,0,500,2022-03-02 07:02:16,2022-03-02T07:02:16.654856Z,7.274,2.2,5,gmhp7k
1480791874713518080,@TwitterUser Diese armen Menschen,0,0,498,2022-03-02 07:02:04,2022-03-02T07:02:04.027848Z,1.839,2.2,5,gmhp7k
1482410241341932032,@TwitterUser Recht und Unrecht sind subjektiv.,0,0,496,2022-03-02 07:01:52,2022-03-02T07:01:52.708163Z,3.198,2.2,5,gmhp7k
1381258068143525888,@TwitterUser Läuft ja bestens in China und Russland. Spacken.,1,0,494,2022-03-02 07:01:33,2022-03-02T07:01:33.971566Z,6.851,2.2,5,gmhp7k
1441020066120805888,@TwitterUser Nein in ottobrunn ist das Treffen bereits um 0500 Uhr.,0,0,493,2022-03-02 07:01:26,2022-03-02T07:01:26.590448Z,3.371,2.2,5,gmhp7k
1468667239662596096,da hat sich ukraine wie polen damals verkalkuliert,0,0,492,2022-03-02 07:01:22,2022-03-02T07:01:22.111527Z,6.838,2.2,5,gmhp7k
1438524929876451072,@TwitterUser Ich finde Weißrussland ist für euch ein sehr schönes Reiseziel mit dem Fahrrad.,0,0,490,2022-03-02 07:01:07,2022-03-02T07:01:07.938927Z,5.639,2.2,5,gmhp7k
1478654789764461056,@TwitterUser Das ist ja gerade die Doppelmoral. PoC dürfen unsere Kultur vereinnahmen wie sie wollen. Umgekehrt sei das aber Rassismus.,0,0,489,2022-03-02 07:01:01,2022-03-02T07:01:01.843965Z,11.174,2.2,5,gmhp7k
1476254111796547590,@TwitterUser Danke fotze,1,0,488,2022-03-02 07:00:50,2022-03-02T07:00:50.165032Z,14.652,2.2,5,gmhp7k
1110841960942788992,@TwitterUser Danke dafür Axel Voss,0,0,487,2022-03-02 07:00:34,2022-03-02T07:00:34.994833Z,3.789,2.2,5,gmhp7k
1425572028397071872,@TwitterUser Die Currywurst ist ein Instrument zur Unterdrückung aller Frauen. Erfunden wurde sie vom weißen Patriarchat.,1,1,486,2022-03-02 07:00:30,2022-03-02T07:00:30.588131Z,21.839,2.2,5,gmhp7k
hasoc_de_99,"@TwitterUser ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",1,0,485,2022-03-02 07:00:08,2022-03-02T07:00:08.097482Z,12.424,2.2,5,hasoc_2019
1476465884323618825,@TwitterUser Erklärt den Traum.Die Angst vergessen zu werden so eine Bitch,1,0,484,2022-03-02 06:59:55,2022-03-02T06:59:55.204819Z,8.096,2.2,5,gmhp7k
1482808679170727936,"@TwitterUser Die ""Rechte""  ist vielfach marktwirtschaftlich orientiert und interessiert sich daher nicht für die Höhe der Löhne die Arbeitnehmer und Arbeitgeber untereinander aushandeln.",0,0,483,2022-03-02 06:59:46,2022-03-02T06:59:46.653917Z,11.619,2.2,5,gmhp7k
1216314158674784000,"@TwitterUser Coole Show, muss ich mir auch mal ansehen.",0,0,482,2022-03-02 06:59:34,2022-03-02T06:59:34.263850Z,5.093,2.2,5,gmhp7k
1433886698144928000,@TwitterUser Ich bringe noch Ochs und esel mit,0,0,481,2022-03-02 06:59:28,2022-03-02T06:59:28.670967Z,6.207,2.2,5,gmhp7k
1339917823188020992,"@TwitterUser Hallo weißer cis-Mann. Danke, dass du uns deinen Standpunkt mansplainst.",1,0,480,2022-03-02 06:59:21,2022-03-02T06:59:21.963242Z,8.776,2.2,5,gmhp7k
1260871305718530048,"@TwitterUser Wo sind die PoC-Virologinnen die uns erklären, dass das Virus vom weißen Mann verbreitet wird um marginalisierte Person*innen zu unterdrücken?",1,1,477,2022-03-02 06:58:54,2022-03-02T06:58:54.141888Z,14.017,2.2,5,gmhp7k
1482048888060228096,@TwitterUser Geht scheissen sagt der Wiener,1,0,476,2022-03-02 06:58:39,2022-03-02T06:58:39.589867Z,7.81,2.2,5,gmhp7k
1454202080219090944,@TwitterUser Hier wird auch dir geholfen ;),0,0,475,2022-03-02 06:58:31,2022-03-02T06:58:31.267058Z,5.95,2.2,5,gmhp7k
